time,row,col,demand
188, 2, 6, 53
723, 0, 7, 790
305, 7, 2, 0
89, 3, 4, 44
684, 7, 2, 0
208, 6, 0, 0
545, 7, 6, 0
654, 1, 5, 71
253, 0, 6, 17
643, 0, 7, 108
73, 7, 0, 0
304, 1, 5, 92
638, 0, 7, 37
233, 7, 1, 0
652, 4, 1, 0
271, 1, 4, 0
206, 4, 5, 40
349, 6, 3, 0
521, 7, 6, 9
290, 3, 0, 0
191, 1, 1, 12
213, 5, 1, 0
328, 7, 4, 0
105, 5, 2, 0
355, 7, 4, 6
622, 3, 6, 110
470, 4, 2, 0
205, 0, 4, 48
188, 4, 6, 27
6, 4, 4, 0
451, 5, 5, 33
146, 3, 5, 7
599, 3, 7, 88
667, 3, 1, 0
406, 3, 2, 18
108, 7, 4, 10
729, 4, 4, 132
119, 2, 2, 17
514, 2, 5, 9
42, 6, 4, 18
111, 7, 7, 33
302, 6, 5, 157
442, 2, 4, 13
204, 7, 1, 0
458, 4, 3, 111
219, 1, 0, 0
674, 2, 6, 354
253, 0, 3, 31
100, 0, 0, 0
353, 1, 4, 75
368, 2, 5, 0
722, 7, 3, 0
179, 2, 1, 4
701, 3, 6, 2092
367, 1, 1, 7
610, 1, 0, 0
580, 7, 4, 0
709, 2, 6, 35
727, 5, 1, 222
521, 0, 5, 167
1, 1, 1, 0
388, 6, 0, 0
396, 5, 6, 18
165, 3, 5, 1683
233, 5, 1, 0
511, 4, 3, 105
383, 4, 5, 114
145, 7, 4, 25
135, 6, 4, 13
624, 3, 7, 164
239, 2, 2, 34
190, 4, 4, 12
69, 6, 5, 15
25, 2, 5, 14
381, 6, 5, 17
575, 7, 7, 0
188, 0, 3, 43
463, 7, 5, 0
636, 6, 3, 0
15, 2, 5, 101
110, 5, 2, 0
565, 4, 7, 26
553, 6, 1, 0
659, 0, 1, 0
366, 4, 1, 11
389, 2, 2, 30
3, 2, 7, 0
219, 7, 3, 5
111, 1, 2, 23
405, 6, 0, 0
42, 0, 5, 1021
218, 3, 5, 50
485, 4, 7, 81
388, 5, 4, 30
704, 5, 2, 0
205, 0, 0, 16
99, 7, 3, 0
117, 3, 4, 46
612, 6, 3, 0
249, 4, 6, 0
479, 3, 0, 48
166, 4, 5, 480
76, 5, 7, 0
2, 2, 5, 3
222, 3, 5, 0
678, 2, 6, 21
334, 7, 0, 0
24, 1, 2, 14
296, 2, 2, 0
619, 7, 5, 0
185, 7, 1, 0
126, 5, 0, 0
565, 3, 2, 10
199, 0, 5, 0
372, 0, 3, 107
94, 1, 4, 28
257, 7, 6, 5
130, 4, 4, 87
107, 5, 2, 0
161, 4, 6, 501
537, 5, 4, 0
691, 4, 3, 0
459, 5, 5, 0
464, 4, 5, 13
131, 0, 7, 87
652, 1, 2, 71
313, 2, 0, 0
723, 1, 5, 731
598, 5, 2, 10
163, 6, 0, 0
138, 2, 6, 1063
355, 4, 0, 0
205, 7, 5, 5
679, 7, 4, 0
428, 2, 3, 70
525, 6, 0, 0
727, 6, 6, 0
714, 4, 4, 69
34, 2, 0, 0
87, 0, 5, 509
389, 0, 3, 41
56, 1, 0, 9
154, 5, 1, 0
22, 7, 0, 0
160, 0, 1, 30
112, 2, 2, 33
412, 0, 6, 63
649, 6, 0, 0
457, 1, 6, 69
459, 1, 7, 34
127, 5, 5, 4
562, 0, 2, 0
470, 7, 6, 0
16, 7, 0, 0
452, 2, 7, 53
563, 6, 5, 0
44, 3, 6, 1055
525, 0, 3, 99
179, 7, 2, 0
694, 2, 0, 0
36, 4, 1, 11
356, 5, 3, 17
619, 4, 4, 82
533, 7, 0, 0
227, 1, 2, 5
415, 5, 3, 19
547, 1, 5, 169
672, 2, 2, 33
694, 3, 1, 12
633, 1, 0, 0
247, 5, 1, 0
382, 3, 2, 28
55, 7, 5, 0
704, 7, 3, 0
263, 6, 7, 14
285, 0, 6, 65
616, 3, 0, 0
185, 2, 7, 27
127, 0, 6, 0
690, 3, 2, 0
417, 5, 5, 0
712, 5, 1, 0
503, 6, 7, 8
633, 6, 1, 0
591, 7, 4, 10
310, 5, 6, 255
369, 2, 6, 7
164, 6, 1, 0
174, 2, 6, 7
641, 2, 4, 108
435, 2, 0, 0
532, 7, 2, 0
523, 1, 1, 53
728, 4, 5, 2019
635, 1, 2, 0
531, 3, 5, 215
126, 2, 5, 4
297, 6, 2, 0
16, 2, 2, 17
378, 0, 1, 11
140, 5, 1, 0
236, 6, 6, 5
633, 5, 2, 0
717, 0, 3, 203
240, 4, 6, 31
351, 1, 4, 102
586, 6, 6, 0
462, 6, 5, 13
55, 3, 6, 3
574, 7, 2, 0
53, 5, 2, 0
497, 4, 6, 64
143, 4, 4, 35
382, 7, 1, 0
346, 0, 3, 0
189, 7, 7, 19
404, 3, 4, 60
125, 2, 7, 0
518, 2, 6, 67
96, 5, 3, 0
599, 3, 6, 281
521, 1, 3, 167
605, 4, 3, 75
288, 6, 0, 0
559, 4, 4, 26
227, 3, 5, 16
572, 7, 5, 16
226, 5, 0, 0
715, 1, 4, 238
537, 6, 4, 9
537, 3, 4, 0
508, 6, 7, 9
16, 1, 6, 213
92, 2, 7, 132
717, 5, 4, 13
22, 5, 5, 46
43, 0, 0, 29
190, 7, 4, 0
187, 0, 0, 4
601, 0, 3, 103
727, 7, 4, 95
385, 3, 3, 30
127, 4, 3, 0
308, 3, 1, 0
450, 4, 5, 86
672, 6, 6, 0
319, 6, 7, 0
7, 1, 1, 0
291, 3, 4, 0
261, 3, 2, 9
55, 3, 2, 0
527, 0, 2, 53
458, 1, 4, 21
435, 7, 7, 8
397, 6, 7, 11
585, 7, 2, 0
384, 1, 3, 108
232, 0, 7, 34
281, 5, 2, 0
486, 2, 0, 0
25, 0, 1, 0
396, 6, 0, 0
515, 7, 7, 0
117, 5, 2, 4
154, 5, 0, 0
270, 4, 4, 9
55, 3, 7, 0
301, 5, 7, 25
712, 6, 5, 56
649, 5, 5, 184
278, 2, 2, 32
512, 0, 7, 0
551, 2, 7, 151
47, 1, 1, 0
424, 1, 5, 132
237, 5, 2, 0
56, 1, 5, 90
412, 4, 6, 113
104, 3, 1, 0
595, 0, 3, 203
441, 7, 6, 0
104, 3, 6, 29
481, 3, 5, 281
425, 5, 7, 55
556, 2, 7, 58
411, 6, 3, 7
236, 5, 4, 8
626, 6, 0, 0
280, 3, 0, 5
422, 0, 6, 82
319, 3, 2, 0
525, 1, 2, 47
184, 2, 1, 0
48, 6, 4, 15
49, 4, 7, 19
241, 0, 5, 44
409, 4, 7, 195
555, 0, 1, 16
478, 0, 5, 165
522, 1, 5, 176
354, 6, 5, 27
65, 7, 6, 49
574, 3, 2, 32
486, 0, 5, 14
571, 5, 1, 0
110, 0, 4, 23
145, 3, 1, 7
71, 4, 0, 0
176, 3, 0, 0
175, 0, 1, 0
720, 0, 4, 413
113, 6, 0, 0
396, 2, 5, 30
183, 3, 5, 31
690, 2, 3, 12
555, 6, 6, 52
664, 0, 0, 133
705, 3, 5, 259
62, 5, 0, 0
562, 2, 7, 0
441, 6, 5, 0
456, 2, 1, 48
470, 2, 6, 61
602, 7, 5, 28
647, 7, 7, 37
557, 0, 4, 10
728, 6, 5, 177
271, 6, 4, 0
334, 3, 3, 67
244, 1, 7, 14
449, 7, 5, 0
20, 4, 4, 24
198, 6, 3, 0
152, 7, 2, 0
576, 7, 4, 10
379, 4, 6, 164
393, 0, 3, 0
492, 1, 2, 100
513, 7, 4, 0
624, 7, 0, 0
174, 0, 1, 0
545, 4, 3, 15
231, 3, 7, 21
454, 5, 2, 0
137, 2, 3, 59
534, 0, 6, 0
470, 7, 3, 8
423, 0, 7, 82
515, 2, 2, 0
477, 4, 7, 13
671, 6, 5, 31
148, 0, 1, 0
342, 1, 7, 27
657, 2, 4, 0
693, 1, 7, 342
37, 2, 2, 97
677, 7, 4, 0
172, 1, 3, 43
407, 2, 2, 66
284, 5, 3, 5
386, 0, 2, 0
584, 4, 4, 44
667, 7, 3, 0
273, 0, 4, 0
332, 2, 7, 109
291, 3, 7, 0
107, 1, 3, 20
592, 6, 7, 54
223, 4, 0, 0
94, 1, 0, 0
623, 7, 2, 11
625, 4, 0, 0
283, 2, 7, 18
493, 3, 1, 8
54, 0, 4, 0
3, 7, 3, 0
358, 2, 5, 443
493, 6, 1, 0
613, 5, 3, 0
538, 0, 7, 0
679, 2, 0, 0
121, 2, 3, 52
699, 2, 6, 687
150, 0, 2, 0
308, 2, 5, 113
621, 7, 6, 0
691, 5, 1, 0
518, 2, 0, 0
320, 6, 2, 0
85, 1, 6, 249
20, 3, 3, 41
313, 1, 6, 263
107, 7, 7, 0
731, 0, 2, 132
390, 2, 7, 18
587, 7, 5, 0
418, 3, 6, 7
118, 4, 4, 27
721, 0, 2, 59
78, 5, 1, 0
354, 0, 5, 81
296, 1, 3, 0
227, 1, 6, 5
486, 4, 5, 22
391, 4, 7, 7
476, 2, 3, 241
380, 4, 3, 68
399, 5, 4, 60
581, 5, 3, 10
565, 4, 4, 142
375, 4, 3, 68
714, 0, 7, 35
443, 4, 6, 0
704, 0, 0, 22
378, 0, 4, 68
710, 6, 5, 13
231, 4, 2, 0
85, 2, 1, 0
75, 2, 7, 0
472, 1, 6, 90
463, 4, 4, 8
393, 2, 2, 0
583, 7, 7, 0
577, 2, 3, 166
175, 1, 6, 0
648, 5, 5, 122
288, 7, 3, 6
386, 3, 4, 108
28, 0, 1, 0
316, 3, 1, 6
95, 7, 7, 16
474, 1, 4, 61
514, 0, 7, 0
707, 0, 2, 91
288, 7, 0, 0
509, 0, 5, 53
452, 6, 0, 0
475, 5, 1, 0
213, 6, 3, 0
495, 1, 0, 0
104, 3, 2, 0
72, 0, 0, 0
327, 5, 3, 20
2, 6, 6, 0
226, 3, 5, 8
172, 1, 7, 24
367, 6, 6, 0
502, 1, 1, 0
425, 1, 6, 87
184, 3, 1, 0
278, 7, 0, 0
557, 5, 7, 26
585, 3, 1, 17
338, 4, 3, 304
700, 4, 2, 0
360, 5, 3, 28
97, 2, 6, 27
38, 6, 7, 18
412, 1, 4, 43
342, 3, 4, 6
509, 7, 3, 0
576, 3, 0, 10
695, 4, 7, 66
178, 6, 1, 0
45, 5, 7, 20
268, 7, 4, 9
34, 0, 0, 23
262, 6, 0, 0
545, 0, 1, 0
384, 5, 3, 48
711, 2, 0, 0
256, 3, 4, 14
480, 1, 4, 22
604, 7, 2, 0
348, 6, 2, 0
408, 1, 5, 368
278, 7, 5, 5
389, 7, 1, 0
145, 0, 1, 0
136, 4, 4, 48
22, 7, 1, 0
213, 6, 0, 0
263, 2, 5, 89
124, 2, 2, 7
687, 6, 5, 0
401, 6, 0, 0
10, 0, 5, 363
702, 4, 5, 730
365, 6, 0, 0
64, 3, 4, 45
324, 2, 1, 0
212, 6, 3, 0
346, 6, 1, 108
708, 6, 0, 0
161, 3, 0, 7
253, 4, 7, 9
327, 1, 4, 83
603, 6, 5, 11
222, 5, 0, 0
127, 2, 3, 7
658, 4, 5, 0
420, 2, 3, 24
171, 7, 2, 0
522, 2, 7, 53
203, 6, 6, 0
422, 6, 6, 12
285, 2, 0, 18
559, 7, 1, 0
165, 0, 7, 761
236, 2, 7, 37
688, 4, 5, 107
677, 6, 0, 0
101, 6, 7, 4
588, 5, 2, 0
512, 3, 6, 0
83, 7, 2, 0
266, 5, 1, 0
153, 5, 5, 263
193, 1, 3, 61
138, 5, 2, 4
213, 7, 0, 0
722, 2, 3, 213
150, 3, 4, 7
575, 4, 3, 100
14, 6, 5, 22
312, 7, 6, 42
84, 6, 5, 16
552, 2, 7, 135
513, 4, 7, 9
227, 1, 7, 5
622, 2, 0, 0
546, 4, 4, 40
446, 0, 7, 13
437, 0, 5, 45
713, 5, 4, 0
81, 4, 1, 16
282, 0, 5, 32
181, 0, 2, 15
619, 6, 3, 0
53, 1, 2, 0
350, 0, 5, 81
266, 7, 4, 23
720, 1, 1, 0
678, 1, 5, 66
612, 1, 0, 0
152, 0, 0, 0
346, 7, 3, 0
99, 7, 1, 0
724, 2, 0, 14
565, 0, 6, 135
531, 2, 4, 80
415, 7, 0, 0
448, 0, 3, 45
582, 2, 7, 17
679, 5, 4, 0
96, 5, 0, 0
483, 4, 4, 50
196, 5, 5, 12
493, 6, 7, 28
589, 1, 3, 44
252, 6, 6, 14
279, 2, 6, 75
598, 4, 1, 0
273, 2, 7, 5
175, 1, 7, 15
201, 5, 7, 8
408, 5, 2, 19
383, 5, 6, 557
376, 2, 5, 164
386, 6, 6, 11
174, 1, 2, 0
54, 2, 3, 12
215, 3, 6, 85
685, 1, 2, 280
594, 2, 2, 44
470, 3, 7, 48
445, 5, 6, 13
13, 3, 6, 101
687, 1, 0, 0
276, 5, 0, 0
207, 0, 4, 25
499, 5, 2, 0
454, 3, 5, 53
269, 6, 7, 29
644, 0, 1, 0
585, 2, 7, 0
232, 4, 0, 0
320, 3, 1, 0
560, 4, 1, 0
584, 7, 5, 0
163, 6, 3, 11
230, 4, 7, 13
206, 3, 2, 20
151, 7, 2, 0
679, 3, 5, 21
200, 4, 4, 5
558, 2, 3, 26
702, 2, 2, 78
201, 1, 3, 8
586, 0, 4, 10
318, 5, 7, 26
275, 1, 1, 0
629, 7, 0, 0
582, 0, 2, 17
710, 2, 1, 0
180, 6, 1, 0
410, 1, 4, 82
730, 7, 4, 36
102, 0, 3, 4
685, 2, 3, 214
160, 7, 4, 110
542, 3, 4, 104
384, 4, 1, 23
391, 2, 4, 18
693, 5, 6, 54
63, 4, 4, 190
728, 1, 5, 1806
139, 6, 5, 31
310, 2, 6, 490
352, 3, 6, 108
110, 7, 0, 0
694, 1, 6, 226
174, 1, 0, 0
95, 3, 7, 44
457, 2, 6, 125
51, 6, 4, 3
48, 5, 1, 0
449, 3, 2, 20
55, 5, 0, 0
717, 6, 1, 0
628, 0, 5, 49
338, 2, 5, 146
705, 2, 4, 112
45, 4, 2, 0
624, 6, 0, 0
450, 6, 0, 0
153, 4, 4, 176
709, 1, 5, 0
607, 6, 0, 0
680, 3, 1, 0
83, 5, 5, 57
161, 6, 4, 77
507, 0, 4, 85
428, 4, 0, 0
593, 2, 6, 210
487, 5, 2, 0
445, 7, 4, 0
141, 3, 3, 52
348, 1, 3, 162
192, 6, 1, 12
57, 4, 1, 3
459, 4, 7, 27
24, 4, 5, 32
59, 7, 2, 0
37, 0, 1, 9
100, 2, 0, 0
266, 6, 1, 0
380, 7, 6, 17
338, 0, 7, 102
168, 2, 5, 77
509, 7, 6, 15
381, 2, 3, 50
54, 5, 4, 0
276, 0, 5, 0
399, 2, 2, 48
205, 6, 7, 5
34, 5, 3, 14
7, 0, 6, 0
67, 7, 5, 15
106, 5, 0, 0
32, 0, 1, 3
639, 1, 4, 0
165, 1, 5, 380
249, 0, 4, 22
726, 2, 5, 3503
158, 4, 2, 0
247, 3, 1, 0
490, 4, 7, 0
325, 4, 0, 0
105, 3, 5, 27
295, 3, 1, 0
416, 2, 2, 12
542, 0, 0, 31
91, 3, 6, 275
129, 3, 2, 28
7, 4, 4, 0
671, 5, 5, 133
244, 4, 2, 5
419, 7, 7, 0
200, 4, 1, 12
515, 1, 6, 15
365, 0, 0, 0
128, 2, 2, 21
623, 6, 4, 28
554, 6, 0, 0
407, 5, 1, 30
507, 7, 3, 9
623, 3, 4, 82
134, 4, 5, 226
671, 4, 2, 0
135, 7, 1, 0
107, 2, 5, 40
59, 4, 6, 21
651, 5, 3, 20
37, 2, 7, 298
79, 0, 5, 0
515, 1, 4, 9
163, 3, 3, 190
333, 1, 6, 293
228, 6, 6, 0
197, 2, 7, 5
46, 1, 3, 83
121, 2, 4, 39
716, 1, 7, 203
555, 6, 3, 16
253, 6, 0, 0
542, 5, 3, 15
611, 2, 3, 11
629, 0, 2, 60
543, 2, 0, 0
495, 4, 1, 0
139, 5, 6, 579
577, 4, 2, 0
562, 4, 3, 0
487, 3, 5, 14
688, 2, 4, 342
681, 4, 1, 0
122, 6, 3, 0
225, 0, 3, 8
294, 1, 1, 0
536, 5, 6, 0
226, 6, 5, 0
174, 7, 2, 0
345, 4, 0, 0
93, 6, 4, 79
93, 5, 0, 32
650, 5, 0, 0
42, 1, 7, 505
21, 0, 7, 333
405, 2, 7, 41
695, 4, 6, 148
165, 2, 3, 139
297, 5, 3, 0
561, 2, 5, 10
43, 5, 0, 0
446, 5, 2, 8
316, 7, 5, 0
298, 3, 3, 40
677, 5, 0, 0
378, 2, 7, 107
413, 6, 5, 31
498, 7, 4, 8
38, 5, 0, 0
650, 4, 3, 141
711, 4, 3, 0
16, 4, 4, 24
134, 7, 2, 0
48, 1, 3, 49
59, 1, 5, 207
262, 4, 0, 0
530, 6, 1, 0
524, 5, 7, 91
562, 3, 2, 0
728, 4, 0, 0
584, 4, 2, 0
125, 2, 2, 0
49, 1, 7, 24
347, 7, 1, 0
589, 1, 4, 44
665, 5, 6, 51
145, 2, 3, 14
392, 4, 7, 0
674, 1, 6, 214
691, 6, 0, 0
585, 0, 7, 17
410, 3, 1, 12
458, 3, 0, 0
223, 7, 0, 0
255, 6, 0, 0
196, 0, 4, 5
206, 4, 2, 0
713, 5, 5, 22
574, 7, 1, 0
402, 2, 5, 172
433, 6, 1, 25
658, 3, 1, 12
406, 7, 4, 23
725, 7, 6, 45
53, 2, 3, 9
227, 7, 4, 0
377, 4, 0, 0
307, 4, 1, 0
695, 7, 5, 0
86, 6, 5, 44
574, 7, 7, 10
643, 6, 6, 0
303, 0, 0, 15
106, 7, 7, 0
570, 1, 5, 142
573, 3, 7, 74
479, 6, 7, 34
124, 2, 0, 0
304, 0, 1, 6
2, 3, 2, 0
514, 4, 7, 9
268, 1, 4, 9
699, 7, 5, 22
658, 2, 6, 12
678, 5, 5, 41
524, 3, 6, 228
25, 0, 5, 18
615, 6, 3, 0
102, 2, 7, 0
18, 4, 2, 8
633, 0, 4, 0
409, 4, 2, 0
268, 7, 5, 0
208, 7, 2, 0
171, 6, 6, 0
404, 7, 4, 0
255, 6, 2, 0
583, 4, 2, 0
301, 6, 7, 0
337, 5, 0, 0
438, 3, 6, 33
584, 4, 7, 0
231, 3, 5, 29
36, 2, 4, 149
409, 0, 6, 770
207, 7, 5, 5
407, 1, 6, 1096
435, 3, 5, 91
37, 0, 6, 163
527, 4, 7, 67
417, 5, 7, 7
198, 2, 7, 5
79, 6, 6, 0
483, 4, 2, 0
448, 0, 4, 25
350, 0, 0, 6
160, 7, 1, 0
417, 1, 1, 0
183, 6, 4, 4
266, 0, 5, 9
424, 6, 0, 0
578, 5, 0, 0
323, 3, 2, 0
513, 1, 6, 9
360, 6, 1, 0
605, 6, 6, 11
667, 1, 0, 12
135, 6, 0, 0
203, 4, 0, 0
535, 1, 0, 0
291, 1, 6, 0
385, 1, 1, 0
557, 7, 3, 0
553, 2, 6, 461
341, 5, 7, 21
178, 0, 0, 0
460, 5, 1, 0
75, 2, 3, 12
35, 7, 6, 0
83, 1, 3, 281
161, 4, 4, 37
528, 1, 6, 504
447, 4, 2, 0
647, 7, 2, 0
18, 4, 7, 33
509, 4, 4, 15
12, 0, 0, 14
76, 2, 4, 4
682, 7, 0, 0
521, 4, 4, 47
250, 6, 6, 0
178, 5, 7, 4
468, 1, 1, 21
243, 5, 2, 5
583, 1, 2, 17
158, 2, 3, 84
107, 1, 1, 0
418, 3, 0, 0
597, 0, 1, 10
488, 3, 5, 0
339, 5, 0, 0
300, 5, 5, 25
78, 0, 0, 0
56, 7, 0, 0
641, 1, 5, 78
87, 0, 7, 376
333, 4, 2, 10
328, 1, 0, 6
185, 7, 2, 4
215, 0, 4, 56
51, 5, 0, 0
446, 1, 6, 25
389, 0, 6, 30
428, 7, 7, 7
570, 4, 0, 0
566, 4, 5, 100
388, 5, 7, 11
664, 6, 5, 31
672, 1, 1, 12
484, 3, 6, 100
316, 1, 4, 16
465, 0, 4, 0
576, 1, 4, 88
145, 7, 5, 4
649, 7, 4, 90
68, 2, 3, 277
110, 6, 3, 6
124, 1, 1, 0
518, 1, 0, 0
694, 2, 2, 74
258, 7, 5, 36
357, 7, 7, 33
566, 4, 2, 0
337, 3, 2, 6
456, 2, 6, 111
46, 3, 4, 32
135, 7, 6, 39
503, 3, 3, 95
534, 1, 6, 15
178, 4, 2, 0
468, 3, 0, 0
679, 1, 3, 12
715, 0, 4, 156
347, 4, 0, 0
562, 4, 4, 0
150, 1, 4, 0
329, 4, 0, 0
662, 4, 7, 184
20, 4, 0, 0
392, 6, 4, 0
233, 4, 2, 0
164, 1, 3, 132
677, 7, 6, 33
512, 5, 2, 0
651, 4, 3, 153
228, 0, 7, 8
40, 2, 1, 0
634, 6, 2, 0
321, 4, 3, 0
473, 6, 3, 13
59, 5, 0, 0
447, 5, 6, 20
124, 0, 4, 11
267, 5, 4, 9
361, 5, 4, 11
498, 2, 0, 0
201, 1, 2, 0
585, 6, 4, 0
330, 3, 4, 87
694, 7, 1, 0
354, 7, 0, 0
190, 7, 1, 0
478, 0, 4, 125
295, 4, 1, 0
407, 5, 3, 11
154, 4, 5, 110
36, 3, 5, 140
77, 2, 6, 4
528, 7, 3, 0
5, 3, 0, 0
572, 1, 5, 158
481, 2, 3, 59
309, 7, 2, 0
384, 6, 4, 18
34, 0, 5, 229
391, 2, 6, 18
419, 3, 6, 12
143, 0, 4, 42
230, 3, 4, 21
216, 0, 3, 64
511, 3, 4, 9
17, 3, 3, 49
431, 5, 7, 39
238, 4, 3, 16
124, 3, 0, 0
359, 5, 1, 0
242, 2, 4, 39
307, 1, 2, 83
359, 6, 7, 33
318, 5, 5, 6
81, 6, 4, 22
187, 6, 0, 0
281, 3, 1, 0
550, 0, 0, 0
710, 0, 7, 99
33, 0, 4, 278
277, 3, 2, 9
44, 2, 4, 106
722, 2, 5, 613
366, 6, 4, 7
440, 6, 6, 0
696, 3, 3, 78
72, 5, 7, 6
357, 2, 6, 308
501, 4, 4, 50
138, 6, 0, 0
651, 6, 0, 0
561, 4, 2, 0
315, 2, 5, 51
125, 2, 5, 11
336, 2, 3, 125
297, 1, 3, 0
228, 4, 2, 0
352, 5, 1, 0
62, 3, 6, 130
312, 6, 5, 10
395, 6, 5, 0
384, 7, 5, 37
219, 7, 6, 5
209, 2, 3, 56
152, 3, 5, 18
78, 6, 0, 0
23, 6, 1, 0
578, 3, 1, 34
10, 4, 1, 11
651, 2, 0, 0
164, 5, 2, 11
220, 3, 5, 21
301, 0, 7, 74
51, 3, 6, 9
525, 6, 4, 15
62, 0, 1, 3
417, 7, 0, 0
685, 3, 1, 21
313, 4, 7, 61
158, 1, 3, 77
636, 3, 1, 0
730, 6, 3, 73
55, 6, 5, 3
228, 5, 2, 0
475, 1, 6, 199
668, 1, 0, 0
503, 4, 2, 0
650, 5, 6, 90
233, 2, 0, 0
328, 1, 2, 51
318, 4, 7, 20
531, 4, 1, 0
215, 7, 1, 0
370, 4, 0, 0
53, 0, 0, 0
492, 3, 4, 45
14, 5, 1, 3
294, 5, 7, 15
36, 1, 0, 11
369, 5, 5, 0
104, 1, 5, 10
166, 5, 6, 128
157, 3, 5, 220
90, 3, 6, 91
261, 2, 0, 0
557, 5, 0, 0
44, 5, 7, 315
163, 6, 1, 0
393, 1, 5, 0
202, 6, 3, 0
153, 6, 6, 7
431, 4, 3, 106
518, 5, 5, 85
341, 7, 5, 0
147, 0, 6, 7
516, 0, 3, 53
558, 4, 1, 0
212, 4, 3, 12
297, 3, 5, 40
355, 2, 3, 64
449, 2, 1, 0
88, 0, 5, 101
301, 0, 3, 141
441, 5, 5, 8
11, 6, 4, 3
567, 7, 0, 0
172, 7, 0, 0
561, 0, 6, 0
665, 5, 7, 12
47, 4, 0, 0
559, 4, 3, 142
452, 3, 4, 33
242, 1, 7, 27
61, 2, 7, 102
430, 4, 2, 0
513, 5, 6, 0
261, 3, 6, 139
540, 2, 1, 0
593, 4, 5, 105
311, 4, 4, 19
333, 7, 2, 0
213, 7, 7, 12
523, 6, 7, 9
704, 5, 1, 0
177, 7, 5, 0
711, 4, 1, 0
551, 0, 0, 15
209, 0, 4, 28
596, 3, 6, 335
600, 0, 4, 128
584, 3, 6, 17
206, 3, 6, 88
68, 3, 3, 64
35, 1, 2, 80
637, 5, 2, 11
223, 5, 3, 0
123, 2, 4, 17
189, 4, 0, 7
99, 2, 7, 20
604, 3, 7, 167
215, 1, 4, 20
523, 3, 7, 123
397, 3, 4, 112
718, 7, 5, 0
199, 3, 5, 5
462, 7, 7, 0
192, 6, 4, 5
118, 1, 6, 29
255, 5, 6, 120
718, 1, 3, 212
178, 0, 6, 12
608, 4, 2, 0
157, 1, 6, 114
477, 1, 5, 165
125, 5, 7, 0
237, 6, 3, 13
281, 4, 4, 52
503, 1, 5, 499
137, 6, 7, 21
53, 3, 6, 0
540, 5, 0, 0
220, 5, 5, 13
566, 7, 7, 10
215, 2, 4, 36
371, 6, 0, 0
36, 0, 3, 195
343, 3, 1, 0
441, 2, 0, 0
368, 0, 5, 7
646, 4, 7, 86
502, 5, 5, 267
554, 4, 4, 84
380, 5, 5, 107
32, 7, 1, 0
221, 0, 6, 5
161, 3, 3, 41
192, 5, 3, 0
201, 7, 4, 0
715, 3, 6, 56
634, 1, 5, 37
539, 5, 2, 0
562, 3, 1, 0
337, 5, 7, 17
722, 0, 7, 390
572, 5, 7, 168
112, 3, 3, 17
334, 1, 4, 51
75, 7, 6, 0
197, 7, 2, 0
505, 3, 7, 9
341, 5, 0, 0
540, 0, 0, 9
461, 4, 4, 48
560, 4, 6, 0
684, 4, 5, 33
15, 7, 0, 0
579, 3, 0, 0
145, 7, 1, 0
522, 6, 1, 0
68, 2, 4, 135
483, 1, 0, 8
330, 6, 6, 0
110, 0, 0, 0
501, 5, 7, 109
13, 7, 5, 14
572, 5, 3, 26
518, 0, 5, 219
17, 6, 7, 5
440, 2, 5, 0
711, 0, 6, 0
567, 4, 4, 135
487, 4, 1, 8
518, 7, 7, 0
215, 2, 1, 5
595, 7, 6, 0
468, 5, 3, 8
655, 2, 2, 0
62, 2, 3, 105
183, 6, 7, 4
644, 3, 5, 205
615, 2, 5, 64
726, 1, 2, 250
106, 2, 0, 0
202, 2, 5, 28
400, 0, 7, 101
312, 6, 6, 10
30, 2, 3, 6
371, 5, 2, 0
35, 1, 4, 135
338, 1, 1, 6
479, 1, 6, 539
405, 0, 1, 18
7, 7, 0, 0
466, 0, 6, 0
21, 6, 6, 5
120, 7, 4, 0
119, 4, 5, 17
579, 7, 6, 10
302, 4, 1, 9
108, 6, 6, 6
303, 1, 5, 132
650, 1, 2, 165
225, 0, 6, 5
488, 7, 6, 0
0, 6, 5, 14
214, 3, 1, 33
70, 4, 7, 12
240, 6, 4, 5
403, 6, 0, 0
529, 2, 0, 0
649, 3, 6, 184
352, 1, 2, 44
140, 6, 3, 39
232, 7, 0, 0
702, 0, 4, 268
404, 1, 7, 101
620, 3, 2, 28
703, 6, 1, 0
413, 1, 2, 70
216, 5, 0, 0
351, 3, 0, 0
160, 6, 4, 14
181, 7, 3, 4
599, 7, 0, 0
666, 4, 7, 337
695, 2, 4, 140
669, 1, 4, 165
265, 6, 2, 5
73, 0, 7, 12
124, 6, 3, 0
678, 0, 1, 0
596, 5, 0, 0
28, 1, 0, 0
58, 4, 2, 0
664, 4, 1, 12
374, 0, 3, 159
251, 7, 4, 0
616, 7, 6, 18
118, 3, 0, 0
45, 0, 5, 261
695, 0, 7, 235
567, 4, 6, 168
19, 3, 6, 865
287, 6, 2, 0
203, 4, 4, 36
692, 3, 4, 0
316, 4, 6, 16
625, 4, 3, 86
464, 3, 5, 34
202, 6, 2, 0
408, 4, 0, 24
522, 6, 5, 67
3, 5, 0, 0
444, 5, 0, 0
100, 4, 7, 6
31, 3, 0, 3
724, 4, 4, 213
467, 0, 0, 0
542, 6, 2, 0
533, 0, 2, 49
482, 2, 2, 22
